Signatur;PID;Mappe;Seiten XML;lokal;METS;Backup;GAMS-URLs;Bildmasse;Objekttyp;Autor;Datum;Sprache METS;Sprache erkannt;Transkribiert;Befund
SZ-AAL/B4.5;o:szd.3383;SZ_AAL_B4.5;5;5;5;5;OK;OK;Brief;Maass, Joachim;10.10.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B4.6;o:szd.3384;SZ_AAL_B4.6;3;3;3;3;OK;OK;Brief;Maass, Joachim;7.4.1938;Deutsch (pauschal);-;nein;OK
SZ-AAL/B4.7;o:szd.3385;SZ_AAL_B4.7;3;3;3;3;OK;OK;Postkarte;Maass, Joachim;25.5.1938;Deutsch (pauschal);-;nein;OK
SZ-AAL/B4.8;o:szd.3386;SZ_AAL_B4.8;3;3;3;3;OK;OK;Brief;Maass, Joachim;12.6.1938;Deutsch (pauschal);-;nein;OK
SZ-AAL/B4.9;o:szd.3387;SZ_AAL_B4.9;3;3;3;3;OK;OK;Postkarte;Maass, Joachim;27.7.1938;Deutsch (pauschal);-;nein;OK
SZ-AAL/B5.1;o:szd.3388;SZ_AAL_B5.1;3;3;3;3;OK;OK;Brief;Walter, Rose;3.9.1935;Deutsch (pauschal);-;nein;OK
SZ-AAL/B5.2;o:szd.3389;SZ_AAL_B5.2;5;5;5;5;OK;OK;Brief;Walter, Rose;19.9.1935;Deutsch (pauschal);-;nein;OK
SZ-AAL/B6;o:szd.3390;SZ_AAL_B6;3;3;3;3;OK;OK;Ansichtspostkarte;Zweig, Friderike;06.1934;Deutsch (pauschal);-;nein;OK
SZ-AAL/B7.1;o:szd.3391;SZ_AAL_B7.1;5;5;5;5;OK;OK;Brief;Kaufmann, Charlotte;3.2.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B7.2;o:szd.3392;SZ_AAL_B7.2;5;5;5;5;OK;OK;Brief;Kaufmann, Charlotte;20.3.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B8.1;o:szd.3393;SZ_AAL_B8.1;5;5;5;5;OK;OK;Brief;Bauer, Walter;13.8.1935;Deutsch (pauschal);-;nein;OK
SZ-AAL/B8.2;o:szd.3394;SZ_AAL_B8.2;5;5;5;5;OK;OK;Brief;Bauer, Walter;10.1.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B9.1;o:szd.3395;SZ_AAL_B9.1;5;5;5;5;OK;OK;Brief;Roth, Joseph;27.2.1935;Deutsch (pauschal);-;nein;OK
SZ-AAL/B9.2;o:szd.3396;SZ_AAL_B9.2;3;3;3;3;OK;OK;Brief;Roth, Joseph;8.8.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B9.3;o:szd.3397;SZ_AAL_B9.3;3;3;3;3;OK;OK;Brief;Roth, Joseph;13.8.1936;Deutsch (pauschal);-;nein;OK
SZ-AAL/B9.4;o:szd.3398;SZ_AAL_B9.4;3;3;3;3;OK;OK;Ansichtspostkarte;Roth, Joseph;6.6.1937;Deutsch (pauschal);-;nein;OK
